Fecha,Local,Visit,Local pitcher,Visit pitcher,pitch,loc bull,vis bull,factor loc,factor loc 10,Direct local win?,Local Win?
20170704.0,Twins,Angels,K. Gibson ,J. Ramirez ,-0.8250000000000002,-1.7052631578947366,-10.57764705882353,0.0,-0.09999999999999998,1.0,1.0
20170704.0,Cardinals,Marlins,L. Lynn ,J. Urena ,0.5166666666666667,-0.3733333333333333,-4.969230769230769,0.6000000000000001,0.29999999999999993,0.4,0.0
20170704.0,Athletics,White,D. Gossett,J. Shields,0.4464285714285714,-0.7058823529411765,-6.2739130434782595,-0.4,-0.09999999999999998,0.2,1.0
20170704.0,Brewers,Orioles,J. Nelson ,U. Jimenez ,0.53125,-0.5999999999999999,-7.974545454545455,0.20000000000000007,0.0,1.0,1.0
20170704.0,Mariners,Royals,F. Hernandez ,D. Duffy ,0.2649572649572649,-3.0545454545454542,-10.56,-0.6,-0.19999999999999996,0.4,0.0
20170704.0,Rangers,R.Sox,Y. Darvish ,D. Price ,0.8387096774193548,-0.32000000000000006,-12.382666666666669,-0.4,-0.29999999999999993,0.6,0.0
20170704.0,Rockies,Reds,K. Freeland ,H. Bailey ,0.10845588235294112,-0.7222222222222222,-2.375,0.39999999999999997,-0.3,0.4,0.0
20170704.0,Dodgers,Diamondbacks,C. Kershaw ,P. Corbin ,1.0787878787878789,-0.2,-11.466666666666667,0.0,0.0,0.6,1.0
20170705.0,Yankees,Blue,M. Pineda,M. Estrada,-0.13793103448275867,-0.9263157894736842,-11.642666666666667,0.0,0.10000000000000003,0.6,0.0
20170705.0,Cubs,Rays,J. Lackey,B. Snell,0.31034482758620685,-0.39,-9.942499999999999,0.0,-0.09999999999999998,0.0,1.0
20170705.0,Athletics,White,S. Gray ,M. Pelfrey ,0.46953405017921146,-1.0999999999999999,-7.489999999999998,-0.2,-0.09999999999999998,0.4,1.0
20170705.0,Phillies,Pirates,B. Lively ,G. Cole ,-0.37619047619047624,0.0,-10.818823529411764,-0.19999999999999996,0.0,0.4,0.0
20170705.0,Guardians,Padres,T. Bauer ,L. Perdomo ,0.4525862068965517,-0.6285714285714286,-8.799999999999999,0.19999999999999996,-0.09999999999999998,0.0,0.0
20170705.0,Tigers,Giants,D. Norris ,T. Blach ,0.9125925925925926,-0.8666666666666667,-10.223684210526317,0.0,-0.09999999999999998,1.0,0.0
20170705.0,Braves,Astros,J. Garcia ,J. Musgrove,0.2933333333333332,-1.4782608695652173,-5.39,-0.20000000000000007,-0.09999999999999998,0.0,0.0
20170705.0,Rangers,R.Sox,A. Cashner ,D. Fister ,0.7448275862068966,-0.2857142857142857,-9.620000000000001,-0.6,-0.5,0.4,1.0
20170705.0,Twins,Angels,E. Santana ,P. Bridwell ,-0.18226600985221675,-1.6105263157894738,-10.977777777777778,0.4,0.0,1.0,0.0
20170705.0,Cardinals,Marlins,M. Leake ,E. Volquez,-0.11100569259962045,-0.44999999999999996,-7.8624,0.19999999999999996,0.29999999999999993,0.4,0.0
20170705.0,Rockies,Reds,J. Gray ,S. Feldman ,0.6219354838709678,-1.0947368421052632,-4.8417391304347825,0.0,-0.39999999999999997,0.4,1.0
20170705.0,Dodgers,Diamondbacks,A. Wood ,Z. Godley ,0.9655172413793103,-0.06666666666666665,-12.285,0.20000000000000007,0.09999999999999998,0.6,1.0
20170706.0,Cardinals,Marlins,M. Wacha ,T. Koehler ,0.45571428571428574,-0.14285714285714288,-5.546666666666666,-0.19999999999999996,0.09999999999999998,0.4,1.0
20170706.0,Cubs,Brewers,M. Montgomery ,Z. Davies ,0.08777429467084641,-0.17777777777777778,-9.28,0.19999999999999996,-0.29999999999999993,0.6,0.0
20170706.0,Phillies,Pirates,J. Hellickson,C. Kuhl ,-0.7235449735449735,-1.2750000000000001,-10.552941176470586,-0.19999999999999996,0.0,0.4,0.0
20170706.0,Blue,Astros,F. Liriano ,L. McCullers Jr. ,-0.1071428571428572,-0.8823529411764706,-7.1825,-0.6000000000000001,-0.4,0.8,1.0
20170706.0,Guardians,Padres,J. Tomlin ,D. Lamet ,-0.08333333333333326,-1.1666666666666667,-5.454545454545454,-0.19999999999999996,-0.09999999999999998,0.0,1.0
20170706.0,Rays,R.Sox,J. Faria ,C. Sale ,-0.4571428571428571,0.0,-12.324705882352943,-0.20000000000000007,-0.4,0.4,1.0
20170706.0,Twins,Orioles,J. Berrios ,D. Bundy ,0.4516129032258064,-0.8533333333333334,-10.647619047619047,0.39999999999999997,0.0,0.6,1.0
20170706.0,Dodgers,Diamondbacks,R. Hill,R. Ray,-0.4452380952380952,-0.5,-15.382499999999999,0.4,0.19999999999999996,0.6,1.0
20170706.0,Nationals,Braves,G. Gonzalez ,M. Foltynewicz ,0.2761904761904762,-0.5333333333333333,-12.136000000000001,0.20000000000000007,0.0,0.6,0.0
20170707.0,Cubs,Pirates,E. Butler,T. Williams ,0.3710144927536232,-0.16363636363636364,-10.25,-0.19999999999999996,-0.09999999999999998,0.4,1.0
20170707.0,Phillies,Padres,N. Pivetta,C. Richard,0.7333333333333334,-0.4166666666666666,-7.260000000000002,-0.19999999999999996,-0.09999999999999998,0.6,0.0
20170707.0,Nationals,Braves,M. Scherzer,R.A. Dickey,1.4142857142857144,-0.6666666666666667,-15.572307692307694,-0.20000000000000007,0.0,0.4,1.0
20170707.0,Blue,Astros,A. Sanchez ,C. Morton ,0.1466666666666666,-1.7777777777777777,-7.085217391304347,-0.6000000000000001,-0.29999999999999993,0.8,0.0
20170707.0,Guardians,Tigers,C. Carrasco ,J. Zimmermann ,0.8340336134453781,-0.5818181818181819,-8.32,0.39999999999999997,0.0,0.4,1.0
20170707.0,Rays,R.Sox,J. Odorizzi ,D. Pomeranz ,0.04017857142857145,-0.7058823529411766,-9.62,0.0,-0.19999999999999996,0.4,0.0
20170707.0,Rangers,Angels,C. Hamels ,R. Nolasco ,0.29456706281833617,-0.18000000000000002,-10.360000000000001,0.0,-0.10000000000000003,0.4,1.0
20170707.0,Cardinals,Mets,C. Martinez ,J. deGrom ,0.12121212121212122,-0.22727272727272727,-10.84,0.0,0.0,0.4,0.0
20170707.0,Diamondbacks,Reds,Z. Greinke ,T. Adleman ,0.8585858585858587,-0.7333333333333334,-7.4352380952380965,0.19999999999999996,-0.19999999999999996,0.6,1.0
20170707.0,Mariners,Athletics,J. Paxton ,S. Manaea ,-0.04999999999999982,-0.5714285714285714,-8.825263157894737,-0.6,-0.2,0.4,1.0
20170707.0,Giants,Marlins,M. Moore ,D. Straily ,-0.23333333333333328,-1.05,-8.240869565217391,0.0,0.29999999999999993,0.4,0.0
20170708.0,Yankees,Brewers,L. Severino,B. Suter,0.7564102564102565,-0.7040000000000001,-5.44375,-0.39999999999999997,-0.5,0.0,1.0
20170708.0,Blue,Astros,M. Stroman ,M. Fiers ,-0.11290322580645162,-1.0434782608695654,-8.781818181818181,-0.6000000000000001,-0.29999999999999993,0.6,1.0
20170708.0,Twins,Orioles,A. Mejia ,W. Miley ,0.25909090909090904,-0.8666666666666667,-4.576,0.8,0.3,0.6,0.0
20170708.0,Nationals,Braves,S. Strasburg ,J. Teheran ,0.5711574952561671,-1.3499999999999999,-15.959999999999999,-0.20000000000000007,0.09999999999999998,0.4,0.0
20170708.0,Phillies,Padres,A. Nola ,J. Chacin ,0.5643939393939392,-0.6749999999999999,-5.49,-0.6000000000000001,-0.19999999999999996,0.6,0.0
20170708.0,Cardinals,Mets,A. Wainwright ,Z. Wheeler ,1.1,-0.14545454545454548,-7.2,-0.19999999999999996,0.0,0.2,1.0
20170708.0,Rays,R.Sox,A. Cobb ,R. Porcello ,0.2502164502164502,-0.888888888888889,-11.47764705882353,-0.19999999999999996,-0.19999999999999996,0.2,1.0
20170708.0,Guardians,Tigers,M. Clevinger ,J. Verlander ,0.3739495798319328,-0.2,-7.263157894736842,0.39999999999999997,0.09999999999999998,0.4,1.0
20170708.0,Cubs,Pirates,J. Arrieta ,I. Nova ,0.6608544027898867,-0.2916666666666667,-14.513333333333335,-0.19999999999999996,-0.09999999999999998,0.4,0.0
20170708.0,Dodgers,Royals,B. McCarthy,I. Kennedy,0.04493087557603692,-0.30000000000000004,-14.111999999999998,0.4,0.20000000000000007,1.0,1.0
20170708.0,Rangers,Angels,T. Ross ,J. Chavez ,0.10256410256410242,-1.3499999999999999,-5.752173913043477,0.39999999999999997,0.10000000000000003,0.4,1.0
20170708.0,Rockies,White,J. Hoffman,J. Quintana,-0.3763736263736265,-1.1199999999999999,-7.330909090909092,0.19999999999999996,-0.09999999999999998,1.0,0.0
20170708.0,Diamondbacks,Reds,T. Walker ,L. Castillo ,-0.16666666666666663,-0.9818181818181817,-8.842105263157894,0.4,-0.09999999999999998,0.8,0.0
20170709.0,Yankees,Brewers,M. Tanaka ,J. Nelson ,-0.2700119474313023,-1.4,-8.214545454545457,-0.19999999999999996,-0.4,0.5,0.0
20170709.0,Blue,Astros,J.A. Happ ,B. Peacock ,-0.1717171717171716,-1.1199999999999999,-9.183333333333334,-0.19999999999999996,-0.29999999999999993,0.8,0.0
20170709.0,Cubs,Pirates,J. Lester ,C. Kuhl,0.13333333333333341,-0.5217391304347826,-10.266666666666667,-0.4,-0.09999999999999998,0.2,0.0
20170709.0,Rays,R.Sox,C. Archer,D. Price,0.4411764705882354,-1.0588235294117647,-11.653333333333332,0.0,-0.19999999999999996,0.4,1.0
20170709.0,Nationals,Braves,J. Ross,S. Newcomb ,-0.6969696969696968,-1.0400000000000003,-14.615384615384615,-0.20000000000000007,0.0,0.4,1.0
20170709.0,Phillies,Padres,J. Eickhoff ,T. Cahill ,-0.1428571428571428,-1.2800000000000002,-7.789999999999999,-0.8,-0.39999999999999997,0.6,1.0
20170709.0,Twins,Orioles,K. Gibson ,U. Jimenez ,-0.11833333333333351,-0.6375000000000001,-7.106666666666666,0.39999999999999997,0.2,0.6,0.0
20170709.0,Cardinals,Mets,L. Lynn ,S. Matz ,-0.06566820276497687,-0.41904761904761906,-12.628571428571428,0.0,0.09999999999999998,0.4,1.0
20170709.0,Rangers,Angels,Y. Darvish ,J. Ramirez ,0.37857142857142856,-1.0705882352941176,-7.365217391304348,0.39999999999999997,0.10000000000000003,0.6,0.0
20170709.0,Rockies,White,K. Freeland ,C. Rodon ,-0.5229166666666667,-1.0666666666666667,-7.943478260869567,0.0,-0.09999999999999998,0.5,1.0
20170709.0,Rockies,White,K. Freeland ,C. Rodon ,-0.1411290322580644,-0.4166666666666667,-6.510000000000002,0.39999999999999997,-0.09999999999999998,0.6666666666666666,1.0
20170709.0,Giants,Marlins,J. Cueto,J. Urena,0.3372859025032939,-0.2117647058823529,-8.2,-0.20000000000000007,0.09999999999999998,0.2,0.0
20170709.0,Mariners,Athletics,F. Hernandez ,D. Gossett ,0.639080459770115,-0.3428571428571428,-6.5777777777777775,-0.2,-0.10000000000000003,0.4,1.0
20170709.0,Dodgers,Royals,C. Kershaw ,D. Duffy ,0.9696969696969697,-0.7384615384615386,-11.200000000000001,0.6,0.20000000000000007,1.0,1.0
20170709.0,Diamondbacks,Reds,P. Corbin ,H. Bailey ,0.32222222222222224,-0.6000000000000001,-5.557777777777777,0.20000000000000007,-0.09999999999999998,0.6,0.0
20170709.0,Guardians,Tigers,C. Kluber,M. Fulmer ,0.7357357357357359,-0.13333333333333333,-10.442105263157895,0.39999999999999997,0.29999999999999993,0.6,0.0
20170711.0,All-Stars,All-Stars,M. Scherzer,C. Sale,-0.10810810810810823,-0.5599999999999999,-6.220000000000001,0.0,0.0,0.5,0.0
20170714.0,R.Sox,Yankees,D. Pomeranz,J. Montgomery,0.13690476190476197,-0.21333333333333335,-8.72421052631579,0.19999999999999996,0.3,0.6,1.0
20170714.0,Tigers,Blue,J. Verlander ,A. Sanchez ,0.40625,-0.42105263157894735,-12.058823529411764,-0.19999999999999996,0.09999999999999998,0.6,0.0
20170714.0,Reds,Nationals,T. Adleman ,G. Gonzalez ,-0.11134453781512588,-0.8099999999999999,-15.995384615384616,0.19999999999999996,0.09999999999999998,0.8,0.0
20170714.0,Mets,Rockies,J. deGrom ,J. Gray ,0.49523809523809537,-0.6666666666666666,-9.555,0.39999999999999997,0.0,0.4,1.0
20170714.0,Marlins,Dodgers,D. Straily,B. McCarthy,0.39285714285714296,-0.2700000000000001,-10.494117647058822,-0.19999999999999996,-0.30000000000000004,0.6,0.0
20170714.0,Braves,Diamondbacks,R.A. Dickey,T. Walker,-0.0033670033670033517,-0.6476190476190476,-9.567058823529411,0.0,0.09999999999999998,0.4,1.0
20170714.0,White,Mariners,J. Shields ,J. Paxton ,-0.40270935960591137,-1.7600000000000002,-10.484999999999998,0.0,0.0,0.8,0.0
20170714.0,Brewers,Phillies,Z. Davies ,N. Pivetta ,-0.04428571428571426,-1.1375,-11.52,0.20000000000000007,0.5,1.0,1.0
20170714.0,Astros,Twins,C. Morton ,J. Berrios ,0.14349276974416025,-1.018181818181818,-7.6499999999999995,0.6000000000000001,0.19999999999999996,0.6,1.0
20170714.0,Royals,Rangers,J. Hammel,M. Perez ,0.4582869855394883,-0.9090909090909091,-9.022222222222222,0.39999999999999997,0.09999999999999998,0.4,0.0
20170714.0,Athletics,Guardians,S. Gray ,C. Carrasco ,-0.21471774193548376,-0.9624999999999999,-9.783529411764706,-0.4,-0.19999999999999996,0.8,1.0
20170714.0,Angels,Rays,R. Nolasco,J. Faria,-0.6586206896551723,-1.7142857142857142,-11.186274509803921,-0.19999999999999996,-0.3,0.0,0.0
20170714.0,Padres,Giants,C. Richard ,J. Cueto,-0.29676071055381403,-1.5,-12.6,0.0,0.09999999999999998,0.6,0.0
20170715.0,R.Sox,Yankees,C. Sale,L. Severino,0.07638888888888884,-0.10666666666666667,-8.982857142857142,0.6000000000000001,0.3,0.6,0.0
20170715.0,Tigers,Blue,M. Fulmer ,F. Liriano ,0.02178649237472774,-1.1789473684210525,-9.466666666666667,-0.4,-0.09999999999999998,0.4,1.0
20170715.0,Orioles,Cubs,W. Miley ,J. Arrieta ,-0.23599137931034475,-1.361904761904762,-8.303157894736842,-0.39999999999999997,-0.10000000000000003,0.0,0.0
20170715.0,Pirates,Cardinals,J. Taillon ,L. Lynn ,0.05295566502463056,-0.1176470588235294,-9.402352941176472,-0.19999999999999996,-0.09999999999999998,0.2,0.0
20170715.0,White,Mariners,M. Pelfrey,F. Hernandez ,0.22282608695652173,-0.5157894736842105,-9.949333333333332,-0.20000000000000007,-0.2,0.6,0.0
20170715.0,Brewers,Phillies,J. Nelson,A. Nola,0.42072072072072064,-0.08235294117647056,-13.125,0.4,0.5,1.0,1.0
20170715.0,Braves,Diamondbacks,M. Foltynewicz,P. Corbin,0.5787037037037037,-1.2800000000000002,-8.136470588235294,0.2,0.19999999999999996,0.4,1.0
20170715.0,Astros,Twins,J. Musgrove ,E. Santana ,-0.05429864253393679,-1.5714285714285716,-6.700769230769231,0.6000000000000001,0.19999999999999996,0.8,0.0
20170715.0,Mets,Rockies,S. Lugo ,T. Chatwood ,0.0,-0.7179487179487177,-8.991000000000003,0.6000000000000001,0.0,0.4,1.0
20170715.0,Marlins,Dodgers,J. Urena ,A. Wood ,-0.5885057471264368,-0.6947368421052633,-11.38888888888889,-0.4,-0.30000000000000004,0.6,0.0
20170715.0,Royals,Rangers,D. Duffy ,C. Hamels,0.31212121212121213,-0.32727272727272727,-10.57764705882353,0.19999999999999996,0.0,0.4,0.0
20170715.0,Padres,Giants,J. Chacin,M. Bumgarner,-0.1746323529411764,-0.55,-13.988235294117645,-0.19999999999999996,0.0,0.6,1.0
20170715.0,Athletics,Guardians,P. Blackburn,C. Kluber,-0.13636363636363635,0.0,-11.2,0.0,0.0,0.8,1.0
20170715.0,Angels,Rays,J. Ramirez ,A. Cobb ,-0.25322580645161274,-3.2884615384615383,-10.67294117647059,-0.39999999999999997,-0.39999999999999997,0.0,0.0
20170716.0,R.Sox,Yankees,R. Porcello ,C. Sabathia ,0.010011123470522854,-1.0714285714285714,-9.319999999999999,0.19999999999999996,0.2,0.4,0.0
20170716.0,Tigers,Blue,A. Sanchez,M. Estrada,-0.3555555555555555,-0.5142857142857142,-6.738181818181818,0.0,-0.09999999999999998,0.6,1.0
20170716.0,Reds,Nationals,H. Bailey ,T. Roark ,-1.773809523809524,-2.7777777777777777,-9.514285714285714,-0.19999999999999996,-0.29999999999999993,0.4,0.0
20170716.0,Mets,Rockies,S. Matz ,J. Hoffman ,-0.0698412698412697,-0.56,-5.457692307692307,0.8,0.0,0.6,0.0
20170716.0,Orioles,Cubs,U. Jimenez ,J. Quintana ,0.0071428571428571175,-0.8909090909090909,-8.450526315789473,-0.39999999999999997,-0.2,0.0,0.0
20170716.0,Braves,Diamondbacks,J. Garcia ,Z. Godley ,0.2595238095238096,-1.6363636363636365,-7.612631578947367,0.4,0.3,0.4,1.0
20170716.0,Pirates,Cardinals,T. Williams,C. Martinez,-0.5982142857142857,-0.9411764705882354,-12.925333333333334,-0.39999999999999997,-0.09999999999999998,0.2,1.0
20170716.0,Brewers,Phillies,M. Garza,J. Hellickson ,0.253315649867374,-0.11999999999999998,-13.12,0.8,0.5,1.0,0.0
20170716.0,Astros,Twins,M. Fiers ,K. Gibson ,0.6129032258064516,-0.8571428571428573,-5.2224,0.19999999999999996,0.19999999999999996,0.6,1.0
20170716.0,Royals,Rangers,I. Kennedy,Y. Darvish,-0.6642228739002932,-0.8571428571428571,-12.826666666666668,-0.19999999999999996,-0.19999999999999996,0.2,1.0
20170716.0,Angels,Rays,P. Bridwell,C. Archer,-0.9242424242424242,-2.75,-12.330666666666668,-0.39999999999999997,-0.39999999999999997,0.0,1.0
20170716.0,Athletics,Guardians,S. Manaea ,T. Bauer ,0.38717948717948725,-0.35294117647058826,-8.932000000000002,0.4,0.09999999999999998,0.8,1.0
20170716.0,Padres,Giants,T. Cahill ,J. Samardzija ,0.28959276018099556,-0.10476190476190475,-14.100000000000001,0.0,0.19999999999999996,0.6,1.0
20170716.0,R.Sox,Yankees,D. Price ,M. Tanaka ,0.46483516483516474,-0.49230769230769234,-8.304444444444444,0.0,0.0,0.2,1.0
20170717.0,Reds,Nationals,S. Feldman ,S. Strasburg ,-0.11268939393939392,-0.4571428571428572,-16.258181818181818,-0.6000000000000001,-0.4,0.2,0.0
20170717.0,R.Sox,Blue,E. Rodriguez,M. Stroman,0.38962962962962966,-0.43636363636363645,-6.419999999999999,0.0,-0.09999999999999998,0.4,0.0
20170717.0,Orioles,Rangers,C. Tillman,A. Cashner ,-0.3555900621118012,-1.6,-13.142857142857142,-0.39999999999999997,-0.3,0.6,1.0
20170717.0,Pirates,Brewers,C. Kuhl,B. Suter,0.3942307692307692,-0.7333333333333335,-8.222222222222223,-0.6000000000000001,-0.20000000000000007,0.4,1.0
20170717.0,Mets,Cardinals,Z. Wheeler ,A. Wainwright ,0.09531772575250852,-1.4857142857142858,-9.25,0.0,-0.09999999999999998,0.4,0.0
20170717.0,Marlins,Phillies,T. Koehler,J. Eickhoff,-0.5324675324675325,-1.942857142857143,-11.48,-0.4,0.2,0.8,1.0
20170717.0,Braves,Cubs,J. Teheran ,J. Lester ,-0.9928571428571429,-5.0,-9.25,-0.20000000000000007,0.0,0.2,0.0
20170717.0,Twins,Yankees,A. Mejia,B. Mitchell,0.2205128205128205,-0.8333333333333334,-9.566666666666666,0.0,0.09999999999999998,0.0,1.0
20170717.0,Astros,Mariners,L. McCullers Jr.,A. Miranda,0.6923076923076923,-0.18947368421052632,-9.063157894736843,0.0,0.09999999999999998,0.8,0.0
20170717.0,Royals,Tigers,J. Vargas ,J. Zimmermann ,0.6770833333333334,-0.423529411764706,-5.611000000000001,0.0,-0.09999999999999998,0.4,0.0
20170717.0,Rockies,Padres,G. Marquez ,L. Perdomo ,-0.08870967741935487,-1.4444444444444446,-8.142105263157895,0.0,-0.19999999999999996,0.6,1.0
20170717.0,Athletics,Rays,D. Gossett ,J. Odorizzi ,0.379120879120879,-0.26666666666666666,-8.576,0.4,0.09999999999999998,0.8,0.0
20170718.0,Orioles,Rangers,D. Bundy ,T. Ross ,-0.5432900432900433,-0.7636363636363636,-16.379999999999995,0.0,-0.2,0.6,1.0
20170718.0,Pirates,Brewers,I. Nova ,J. Guerra,0.0664335664335664,-0.33333333333333337,-7.465714285714287,-0.19999999999999996,0.0,0.6,1.0
20170718.0,Reds,Diamondbacks,S. Romano ,R. Ray ,-1.4722222222222223,-1.36,-11.802352941176471,0.0,0.2,0.4,0.0
20170718.0,Mets,Cardinals,R. Montero ,M. Wacha ,0.188888888888889,-1.4473684210526316,-12.026666666666667,-0.4,-0.3,0.4,0.0
20170718.0,Marlins,Phillies,A. Conley,V. Velasquez,-0.8405797101449275,-1.4476190476190474,-9.245000000000001,-0.2,0.39999999999999997,1.0,0.0
20170718.0,Braves,Cubs,S. Newcomb ,J. Lackey ,0.2053571428571429,-1.9555555555555553,-11.365714285714287,-0.4,-0.09999999999999998,0.2,0.0
20170718.0,Twins,Yankees,B. Colon ,L. Cessa,-0.03276353276353272,-0.8727272727272727,-10.352500000000001,0.19999999999999996,0.2,0.2,0.0
20170718.0,R.Sox,Blue,B. Johnson,J.A. Happ,-0.20967741935483875,-0.19230769230769232,-7.590000000000001,-0.19999999999999996,-0.3,0.2,1.0
20170718.0,Astros,Mariners,B. Peacock ,S. Gaviglio ,0.5351170568561872,-0.49999999999999994,-9.100000000000001,-0.4,0.0,0.6,1.0
20170718.0,Royals,Tigers,T. Wood ,M. Boyd ,0.7407407407407407,0.0,-7.455,-0.19999999999999996,-0.19999999999999996,0.2,0.0
20170718.0,Rockies,Padres,A. Senzatela ,D. Lamet ,0.0,-1.777777777777778,-4.5,0.4,0.0,0.6,1.0
20170718.0,Giants,Guardians,T. Blach,M. Clevinger,-0.803713527851459,-1.3125,-7.294736842105264,-0.2,-0.2,0.0,1.0
20170719.0,Braves,Cubs,R.A. Dickey ,M. Montgomery ,0.5294117647058822,-0.22500000000000003,-10.165,-0.4,-0.19999999999999996,0.2,0.0
20170719.0,Marlins,Phillies,D. Straily ,N. Pivetta ,0.8071428571428573,-0.857142857142857,-9.712941176470588,-0.2,0.2,0.8,0.0
20170719.0,Twins,Yankees,J. Berrios ,J. Montgomery ,0.1802955665024631,-0.4666666666666666,-11.78705882352941,-0.19999999999999996,0.0,0.2,1.0
20170719.0,Astros,Mariners,C. Morton ,J. Paxton ,0.07881773399014791,-0.8470588235294118,-9.142999999999997,-0.20000000000000007,0.0,0.6,0.0
20170719.0,Rockies,Padres,J. Gray ,C. Richard ,0.6129032258064517,-1.4000000000000001,-7.668181818181818,0.4,0.09999999999999998,0.6,1.0
20170719.0,Athletics,Rays,S. Gray ,J. Faria ,-0.4151785714285714,-0.2,-14.799999999999999,-0.20000000000000007,-0.09999999999999998,0.6,1.0
20170719.0,Giants,Guardians,M. Cain,C. Carrasco,-1.0925925925925926,-1.2133333333333334,-9.97578947368421,0.0,-0.10000000000000003,0.5,1.0
20170719.0,Mets,Cardinals,J. deGrom ,M. Leake ,0.5328282828282829,-0.6631578947368421,-19.040000000000003,-0.4,-0.3,0.2,1.0
20170719.0,Orioles,Rangers,K. Gausman ,M. Perez ,0.9379310344827587,-0.4173913043478261,-11.889999999999999,0.0,-0.09999999999999998,0.8,1.0
20170719.0,Pirates,Brewers,G. Cole,Z. Davies,0.1416256157635467,-0.6666666666666666,-7.945454545454545,0.19999999999999996,0.20000000000000007,0.8,1.0
20170719.0,R.Sox,Blue,D. Pomeranz ,A. Sanchez ,0.5750000000000001,-0.7384615384615385,-7.173913043478261,0.0,-0.09999999999999998,0.4,1.0
20170719.0,Reds,Diamondbacks,T. Adleman,Z. Greinke,-0.044642857142857095,-1.6076923076923078,-10.889999999999999,-0.2,0.09999999999999998,0.4,1.0
20170719.0,White,Dodgers,C. Rodon ,K. Maeda ,0.38975155279503104,-0.3,-7.396000000000001,-0.6000000000000001,-0.9,0.0,0.0
20170719.0,Royals,Tigers,J. Hammel,J. Verlander,-0.25057471264367803,-1.0,-9.177777777777777,-0.39999999999999997,-0.3,0.2,1.0
20170719.0,Angels,Nationals,A. Meyer ,G. Gonzalez ,0.26010101010101017,-0.15,-19.701818181818183,-0.8,-0.5,0.0,1.0
20170720.0,Mets,Cardinals,S. Lugo,L. Lynn,-0.17777777777777787,-0.7333333333333333,-11.502499999999998,-0.19999999999999996,-0.19999999999999996,0.4,1.0
20170720.0,Reds,Diamondbacks,L. Castillo ,P. Corbin ,0.7083333333333334,-1.5833333333333333,-7.708235294117647,0.0,0.2,0.6,0.0
20170720.0,Pirates,Brewers,J. Taillon ,J. Nelson ,-0.40238095238095234,-0.09411764705882353,-10.277777777777777,0.6000000000000001,0.30000000000000004,0.8,1.0
20170720.0,R.Sox,Blue,D. Fister ,F. Liriano,-0.25476190476190474,-0.42857142857142855,-4.1888000000000005,0.39999999999999997,0.09999999999999998,0.4,0.0
20170720.0,Orioles,Rangers,W. Miley,C. Hamels ,-0.6896551724137931,-1.02,-9.952941176470587,0.39999999999999997,0.0,0.8,1.0
20170720.0,Royals,Tigers,D. Duffy ,M. Fulmer ,0.1928104575163399,-0.42105263157894735,-17.271428571428572,-0.19999999999999996,-0.3,0.4,1.0
20170720.0,Mariners,Yankees,F. Hernandez ,L. Severino ,-0.007543103448275912,-0.22499999999999998,-11.132222222222225,0.0,0.29999999999999993,0.2,0.0
20170720.0,Dodgers,Braves,B. McCarthy ,M. Foltynewicz ,0.11397849462365595,0.0,-11.333333333333332,0.4,0.5,1.0,0.0
20170720.0,Giants,Padres,M. Bumgarner ,J. Chacin ,0.11458333333333326,-1.2833333333333334,-4.4159999999999995,0.2,-0.10000000000000003,0.2,0.0
20170721.0,Cubs,Cardinals,J. Arrieta,C. Martinez,-0.3616071428571429,-0.5785714285714285,-13.376250000000002,0.0,0.09999999999999998,0.8,0.0
20170721.0,Orioles,Astros,U. Jimenez ,M. Fiers ,-0.33385093167701857,-0.631578947368421,-9.71111111111111,0.20000000000000007,0.09999999999999998,0.2,0.0
20170721.0,Phillies,Brewers,A. Nola ,M. Garza ,0.6928571428571427,-0.6400000000000001,-9.347368421052632,0.0,0.0,0.4,1.0
20170721.0,Guardians,Blue,T. Bauer ,M. Estrada ,-0.11436950146627556,-0.8800000000000001,-7.798461538461539,0.19999999999999996,0.0,0.6,1.0
20170721.0,Reds,Marlins,H. Bailey ,J. Urena ,-1.3869565217391304,-4.722222222222222,-7.199999999999999,-0.6000000000000001,-0.10000000000000003,0.8,0.0
20170721.0,Rays,Rangers,A. Cobb,Y. Darvish,-0.2449494949494948,-0.23529411764705885,-9.734736842105264,0.6,0.29999999999999993,0.6,0.0
20170721.0,Twins,Tigers,E. Santana ,A. Sanchez ,-0.19791666666666669,-1.52,-9.444444444444445,-0.19999999999999996,0.0,0.2,0.0
20170721.0,Royals,White,I. Kennedy,J. Shields,-0.11036789297658867,-1.3636363636363635,-5.015652173913042,0.39999999999999997,0.19999999999999998,0.6,1.0
20170721.0,Rockies,Pirates,J. Hoffman ,T. Williams ,-0.24736842105263157,-2.25,-7.1,0.19999999999999996,-0.10000000000000009,0.2,0.0
20170721.0,Diamondbacks,Nationals,Z. Godley,M. Scherzer,-0.8159722222222221,-0.36923076923076925,-14.614285714285716,-0.20000000000000007,-0.39999999999999997,0.2,1.0
20170721.0,Angels,R.Sox,R. Nolasco ,C. Sale ,-0.7866795366795367,-0.9230769230769231,-16.172,0.2,0.0,0.6,0.0
20170721.0,Mariners,Yankees,A. Moore ,C. Sabathia ,-0.3333333333333333,-0.5333333333333333,-12.00705882352941,0.0,0.19999999999999996,0.2,0.0
20170721.0,Dodgers,Braves,A. Wood ,J. Garcia ,1.193548387096774,0.28571428571428575,-11.760000000000002,0.20000000000000007,0.4,0.8,0.0
