Fecha,Local,Visit,Local Score,Visit Score,Local i5,Visit i5,Local Hits,Visit Hits,Local pitcher,Local pitcher in,Local pitcher ERA,Local pitcher Hit ERA,Local pitcher K ERA,Local pitcher BB ERA,Visit pitcher,Visit pitcher in,Visit pitcher ERA,Visit pitcher Hit ERA,Visit pitcher K ERA,Visit pitcher BB ERA,Local Win?,L bullpen recieved,V bullpen recieved
20190510,Dodgers,Nationals,5.0,0.0,3.0,0.0,9.0,4.0,K. Maeda ,6.0,0.0,1.0,6.0,2.0,A. Sanchez ,4.1,3.0,6.0,3.0,2.0,1.0,0.0,2.0
20190510,Giants,Reds,0.0,7.0,0.0,4.0,4.0,9.0,D. Rodriguez ,5.0,4.0,5.0,2.0,4.0,L. Castillo ,6.0,0.0,2.0,11.0,5.0,0.0,3.0,0.0
20190511,Red,Mariners,9.0,5.0,9.0,4.0,10.0,6.0,R. Porcello ,6.2,4.0,5.0,5.0,1.0,F. Hernandez ,2.1,7.0,6.0,3.0,3.0,1.0,1.0,2.0
20190511,Twins,Tigers,3.0,5.0,1.0,3.0,7.0,10.0,M. Pineda,6.0,3.0,6.0,5.0,0.0,S. Turnbull,5.2,2.0,4.0,6.0,4.0,0.0,2.0,1.0
20190511,Cardinals,Pirates,1.0,2.0,1.0,2.0,2.0,4.0,M. Mikolas ,7.0,2.0,3.0,7.0,1.0,J. Lyles ,6.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0
20190511,Cubs,Brewers,2.0,1.0,1.0,1.0,9.0,4.0,C. Hamels,7.0,1.0,3.0,5.0,3.0,Z. Davies,6.1,1.0,6.0,5.0,1.0,1.0,0.0,1.0
20190511,Blue,White,2.0,7.0,0.0,2.0,8.0,11.0,M. Stroman ,6.1,4.0,8.0,4.0,0.0,I. Nova ,6.0,1.0,5.0,3.0,3.0,0.0,3.0,1.0
20190511,Orioles,Angels,2.0,7.0,2.0,3.0,9.0,10.0,D. Bundy ,5.0,3.0,4.0,2.0,2.0,M. Harvey,4.0,2.0,5.0,6.0,2.0,0.0,4.0,0.0
20190511,Athletics,Guardians,3.0,2.0,2.0,1.0,4.0,10.0,L. Hendriks,1.0,0.0,1.0,1.0,0.0,T. Bauer,7.0,2.0,2.0,10.0,3.0,1.0,2.0,1.0
20190511,Rays,Yankees,7.0,2.0,2.0,1.0,10.0,5.0,R. Stanek,2.0,0.0,1.0,1.0,0.0,C. Sabathia,5.0,2.0,3.0,2.0,4.0,1.0,2.0,5.0
20190511,Mets,Marlins,4.0,1.0,1.0,1.0,9.0,6.0,J. deGrom ,7.0,1.0,5.0,8.0,1.0,S. Alcantara ,5.2,4.0,8.0,1.0,2.0,1.0,0.0,0.0
20190511,Royals,Phillies,0.0,7.0,0.0,4.0,4.0,9.0,B. Keller ,5.0,6.0,5.0,3.0,4.0,Z. Eflin ,9.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0
20190511,Diamondbacks,Braves,4.0,6.0,0.0,2.0,8.0,13.0,M. Kelly ,7.0,3.0,8.0,5.0,0.0,K. Gausman ,6.0,1.0,5.0,6.0,2.0,0.0,3.0,3.0
20190511,Astros,Rangers,11.0,4.0,2.0,1.0,13.0,9.0,G. Cole ,6.0,1.0,4.0,12.0,0.0,J. Chavez,1.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0
20190511,Rockies,Padres,3.0,4.0,0.0,1.0,6.0,9.0,J. Gray,6.0,3.0,8.0,8.0,1.0,J. Lucchesi,5.1,1.0,3.0,4.0,1.0,0.0,1.0,2.0
20190511,Twins,Tigers,8.0,3.0,7.0,3.0,15.0,7.0,K. Stewart ,6.0,3.0,6.0,2.0,2.0,G. Soto ,4.0,7.0,9.0,1.0,2.0,1.0,0.0,1.0
20190511,Giants,Reds,4.0,5.0,4.0,4.0,9.0,10.0,J. Samardzija,4.0,3.0,5.0,5.0,3.0,A. DeSclafani,4.0,4.0,8.0,2.0,0.0,0.0,2.0,0.0
20190511,Dodgers,Nationals,2.0,5.0,2.0,0.0,5.0,7.0,W. Buehler,7.0,0.0,4.0,7.0,1.0,M. Scherzer ,7.0,2.0,5.0,7.0,2.0,0.0,5.0,0.0
20190512,Orioles,Angels,5.0,1.0,4.0,1.0,9.0,4.0,J. Means ,6.0,1.0,4.0,4.0,3.0,G. Canning ,4.2,4.0,5.0,6.0,4.0,1.0,0.0,1.0
20190512,Red,Mariners,11.0,2.0,6.0,2.0,12.0,4.0,H. Velazquez ,5.0,2.0,2.0,3.0,2.0,M. Gonzales ,4.0,4.0,4.0,3.0,3.0,1.0,0.0,7.0
20190512,Blue,White,1.0,5.0,1.0,5.0,4.0,10.0,A. Sanchez ,6.0,5.0,9.0,11.0,2.0,L. Giolito ,7.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0
20190512,Rays,Yankees,1.0,7.0,0.0,2.0,7.0,9.0,B. Snell ,5.2,2.0,4.0,12.0,2.0,M. Tanaka ,7.0,1.0,5.0,7.0,0.0,0.0,5.0,0.0
20190512,Astros,Rangers,15.0,5.0,10.0,1.0,18.0,9.0,C. Martin ,5.1,2.0,3.0,9.0,1.0,A. Sampson ,3.1,6.0,9.0,2.0,1.0,1.0,3.0,9.0
20190512,Twins,Tigers,3.0,5.0,0.0,3.0,10.0,8.0,M. Perez ,5.0,3.0,4.0,7.0,2.0,D. Norris ,6.1,2.0,6.0,5.0,1.0,0.0,2.0,1.0
20190512,Royals,Phillies,1.0,6.0,1.0,6.0,6.0,8.0,J. Junis ,4.1,5.0,3.0,4.0,5.0,C. Irvin ,7.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0
20190512,Cardinals,Pirates,6.0,10.0,6.0,3.0,12.0,14.0,D. Hudson,6.0,3.0,9.0,2.0,2.0,S. Brault,3.2,6.0,9.0,2.0,2.0,0.0,7.0,0.0
20190512,Rockies,Padres,10.0,7.0,5.0,1.0,13.0,10.0,A. Senzatela ,6.2,3.0,4.0,7.0,2.0,N. Margevicius ,5.0,5.0,8.0,5.0,1.0,1.0,4.0,5.0
20190512,Giants,Reds,6.0,5.0,2.0,3.0,10.0,11.0,M. Bumgarner,6.0,4.0,8.0,7.0,0.0,T. Mahle,6.1,4.0,6.0,8.0,1.0,1.0,1.0,2.0
20190512,Athletics,Guardians,3.0,5.0,2.0,2.0,7.0,7.0,D. Mengden ,5.1,4.0,5.0,4.0,4.0,J. Rodriguez ,6.0,3.0,6.0,3.0,3.0,0.0,1.0,0.0
20190512,Diamondbacks,Braves,3.0,5.0,3.0,4.0,14.0,12.0,Z. Godley ,2.0,1.0,4.0,2.0,0.0,M. Fried ,5.0,3.0,9.0,7.0,1.0,0.0,4.0,0.0
20190512,Dodgers,Nationals,6.0,0.0,2.0,0.0,7.0,1.0,H. Ryu ,8.0,0.0,1.0,9.0,1.0,S. Strasburg ,6.0,2.0,4.0,7.0,2.0,1.0,0.0,4.0
20190512,Cubs,Brewers,4.0,1.0,2.0,1.0,8.0,9.0,J. Lester ,6.2,1.0,9.0,6.0,1.0,J. Chacin ,6.0,2.0,6.0,4.0,1.0,1.0,0.0,2.0
20190513,Phillies,Brewers,7.0,4.0,4.0,4.0,11.0,12.0,A. Nola,3.0,3.0,5.0,3.0,3.0,F. Peralta,4.0,2.0,7.0,5.0,0.0,1.0,1.0,5.0
20190513,Tigers,Astros,1.0,8.0,1.0,3.0,5.0,11.0,M. Boyd ,4.0,3.0,5.0,2.0,2.0,B. Peacock ,5.0,1.0,3.0,3.0,4.0,0.0,5.0,0.0
20190513,Twins,Angels,4.0,5.0,4.0,4.0,7.0,15.0,J. Berrios ,5.2,5.0,12.0,3.0,3.0,T. Skaggs ,5.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0
20190513,White,Guardians,5.0,2.0,3.0,2.0,9.0,2.0,R. Lopez ,7.2,2.0,2.0,6.0,2.0,S. Bieber ,6.1,5.0,7.0,6.0,0.0,1.0,0.0,0.0
20190513,Diamondbacks,Pirates,9.0,3.0,8.0,2.0,13.0,13.0,R. Ray ,5.0,2.0,6.0,6.0,2.0,N. Kingham ,4.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0
20190513,Mariners,Athletics,6.0,5.0,1.0,1.0,7.0,10.0,Y. Kikuchi,6.0,3.0,5.0,5.0,2.0,M. Fiers,5.0,1.0,2.0,4.0,3.0,1.0,2.0,5.0
20190514,White,Guardians,0.0,9.0,0.0,6.0,7.0,11.0,M. Banuelos ,4.0,5.0,4.0,5.0,3.0,C. Carrasco ,7.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0
20190514,Reds,Cubs,1.0,3.0,1.0,3.0,3.0,11.0,T. Roark ,5.0,3.0,8.0,6.0,1.0,K. Hendricks ,8.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0
20190514,Nationals,Mets,2.0,6.0,0.0,4.0,5.0,8.0,J. Hellickson ,5.0,5.0,6.0,3.0,4.0,N. Syndergaard ,8.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0
20190514,Phillies,Brewers,1.0,6.0,0.0,5.0,5.0,12.0,J. Eickhoff ,4.0,5.0,8.0,2.0,2.0,B. Woodruff ,6.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0
20190514,Red,Rockies,4.0,5.0,3.0,0.0,9.0,6.0,C. Sale,7.0,2.0,3.0,17.0,0.0,K. Freeland,6.0,3.0,5.0,7.0,3.0,0.0,3.0,1.0
20190514,Tigers,Astros,4.0,11.0,2.0,9.0,7.0,14.0,R. Carpenter ,4.0,8.0,9.0,5.0,3.0,W. Miley ,6.0,4.0,7.0,5.0,2.0,0.0,3.0,0.0
20190514,Marlins,Rays,0.0,4.0,0.0,1.0,6.0,8.0,C. Smith ,5.1,2.0,4.0,8.0,2.0,C. Morton ,6.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0
20190514,Braves,Cardinals,3.0,14.0,3.0,11.0,3.0,14.0,M. Foltynewicz ,4.2,8.0,7.0,4.0,3.0,J. Flaherty ,6.0,3.0,3.0,6.0,5.0,0.0,6.0,0.0
20190514,Twins,Angels,4.0,3.0,4.0,0.0,7.0,11.0,K. Gibson ,5.2,3.0,6.0,5.0,2.0,C. Bedrosian ,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0
20190514,Royals,Rangers,11.0,5.0,9.0,4.0,14.0,10.0,D. Duffy ,5.0,4.0,7.0,6.0,1.0,S. Miller ,1.2,8.0,7.0,1.0,2.0,1.0,1.0,3.0
20190514,Diamondbacks,Pirates,2.0,6.0,0.0,3.0,4.0,11.0,L. Weaver ,6.0,3.0,7.0,5.0,2.0,J. Musgrove ,7.0,0.0,1.0,5.0,2.0,0.0,3.0,2.0
20190514,Giants,Blue,3.0,7.0,2.0,4.0,5.0,10.0,N. Vincent ,1.0,3.0,4.0,0.0,0.0,T. Thornton ,5.2,2.0,3.0,7.0,5.0,0.0,4.0,1.0
20190514,Dodgers,Padres,6.0,3.0,6.0,3.0,8.0,7.0,C. Kershaw ,7.0,3.0,5.0,5.0,1.0,C. Paddack ,4.2,6.0,5.0,3.0,1.0,1.0,0.0,0.0
20190514,Mariners,Athletics,4.0,3.0,4.0,2.0,7.0,6.0,M. Leake ,6.2,3.0,5.0,6.0,1.0,B. Anderson ,6.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0
20190515,Twins,Angels,8.0,7.0,6.0,1.0,10.0,18.0,J. Odorizzi ,5.1,3.0,9.0,3.0,2.0,T. Cahill ,4.1,6.0,6.0,1.0,2.0,1.0,4.0,2.0
20190515,Yankees,Orioles,5.0,3.0,5.0,3.0,7.0,7.0,J.A. Happ ,5.1,3.0,5.0,3.0,0.0,D. Hess ,6.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0
20190515,Diamondbacks,Pirates,11.0,1.0,8.0,0.0,11.0,6.0,Z. Greinke ,7.2,0.0,4.0,5.0,0.0,C. Archer ,3.2,7.0,4.0,5.0,4.0,1.0,1.0,4.0
20190515,Giants,Blue,4.0,3.0,3.0,3.0,8.0,5.0,S. Anderson,5.0,3.0,2.0,5.0,3.0,E. Jackson,5.0,3.0,6.0,2.0,1.0,1.0,0.0,1.0
20190515,Yankees,Orioles,3.0,1.0,2.0,1.0,7.0,7.0,D. German ,7.0,1.0,6.0,8.0,1.0,A. Cashner ,6.0,2.0,4.0,7.0,2.0,1.0,0.0,1.0
20190515,Reds,Cubs,6.0,5.0,2.0,3.0,12.0,9.0,S. Gray,5.0,3.0,5.0,7.0,0.0,Y. Darvish,5.1,2.0,5.0,11.0,0.0,1.0,2.0,4.0
20190515,Nationals,Mets,5.0,1.0,5.0,1.0,9.0,4.0,P. Corbin ,8.0,1.0,4.0,11.0,1.0,W. Font ,2.1,5.0,6.0,2.0,2.0,1.0,0.0,0.0
20190515,Phillies,Brewers,2.0,5.0,1.0,5.0,9.0,7.0,J. Arrieta ,6.0,5.0,5.0,5.0,4.0,G. Gonzalez ,5.1,1.0,7.0,3.0,1.0,0.0,0.0,1.0
20190515,Red,Rockies,6.0,5.0,5.0,2.0,13.0,11.0,E. Rodriguez,6.0,5.0,9.0,10.0,1.0,G. Marquez,6.1,5.0,10.0,6.0,0.0,1.0,0.0,1.0
20190515,Tigers,Astros,1.0,5.0,1.0,3.0,2.0,8.0,G. Soto ,2.0,2.0,3.0,3.0,2.0,J. Verlander ,7.0,1.0,2.0,9.0,2.0,0.0,3.0,0.0
20190515,Marlins,Rays,0.0,1.0,0.0,1.0,7.0,7.0,J. Urena ,6.0,1.0,6.0,2.0,1.0,R. Stanek,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20190515,Braves,Cardinals,4.0,0.0,2.0,0.0,6.0,3.0,M. Soroka ,7.0,0.0,3.0,3.0,3.0,M. Wacha ,5.0,2.0,4.0,4.0,4.0,1.0,0.0,2.0
20190515,Royals,Rangers,1.0,6.0,1.0,3.0,9.0,12.0,J. Lopez ,5.2,5.0,7.0,7.0,2.0,M. Minor ,5.0,1.0,8.0,3.0,2.0,0.0,1.0,0.0
20190515,Dodgers,Padres,2.0,0.0,2.0,0.0,8.0,4.0,K. Maeda ,6.2,0.0,3.0,12.0,0.0,M. Strahm ,5.0,2.0,7.0,5.0,2.0,1.0,0.0,0.0
20190516,Nationals,Mets,7.0,6.0,6.0,4.0,12.0,11.0,A. Sanchez,1.1,0.0,1.0,2.0,1.0,Z. Wheeler ,6.0,6.0,11.0,6.0,2.0,1.0,6.0,1.0
20190516,Phillies,Brewers,3.0,11.0,3.0,4.0,4.0,13.0,Z. Eflin ,5.0,4.0,7.0,7.0,2.0,Z. Davies ,6.0,3.0,4.0,5.0,1.0,0.0,7.0,0.0
20190516,Tigers,Athletics,3.0,17.0,0.0,6.0,7.0,16.0,S. Turnbull ,4.0,6.0,5.0,6.0,2.0,C. Bassitt ,8.0,0.0,4.0,7.0,2.0,0.0,11.0,3.0
20190516,Royals,Rangers,1.0,16.0,1.0,6.0,9.0,21.0,H. Bailey ,4.1,6.0,8.0,4.0,4.0,L. Lynn ,7.0,1.0,6.0,5.0,1.0,0.0,10.0,0.0
20190516,Guardians,Orioles,14.0,7.0,6.0,7.0,14.0,10.0,T. Bauer,5.0,7.0,5.0,3.0,4.0,D. Straily,3.1,4.0,6.0,1.0,2.0,1.0,0.0,10.0
20190516,Reds,Cubs,4.0,2.0,3.0,2.0,12.0,4.0,L. Castillo ,5.1,2.0,2.0,6.0,1.0,J. Quintana ,5.0,3.0,6.0,4.0,1.0,1.0,0.0,1.0
20190516,Braves,Cardinals,10.0,2.0,5.0,0.0,14.0,6.0,J. Teheran ,5.0,0.0,2.0,4.0,4.0,A. Wainwright ,4.0,5.0,5.0,2.0,5.0,1.0,2.0,5.0
20190516,White,Blue,4.0,2.0,2.0,1.0,10.0,2.0,D. Covey,5.2,2.0,2.0,1.0,2.0,M. Stroman,6.0,2.0,7.0,6.0,1.0,1.0,0.0,2.0
20190516,Mariners,Twins,6.0,11.0,3.0,9.0,8.0,16.0,E. Swanson ,3.0,8.0,9.0,3.0,0.0,M. Pineda ,7.0,3.0,5.0,6.0,0.0,0.0,3.0,3.0
20190516,Padres,Pirates,4.0,3.0,1.0,1.0,5.0,8.0,E. Lauer,5.2,2.0,7.0,3.0,0.0,T. Williams,3.2,1.0,2.0,5.0,1.0,1.0,1.0,3.0
20190517,Yankees,Rays,4.0,3.0,1.0,1.0,9.0,10.0,C. Sabathia,6.0,1.0,6.0,4.0,2.0,R. Stanek,2.0,1.0,1.0,3.0,0.0,1.0,2.0,3.0
20190517,Nationals,Cubs,6.0,14.0,2.0,3.0,13.0,18.0,M. Scherzer ,6.0,3.0,6.0,8.0,4.0,C. Hamels ,5.0,2.0,7.0,5.0,3.0,0.0,11.0,4.0
20190517,Phillies,Rockies,5.0,4.0,5.0,2.0,8.0,5.0,C. Irvin ,6.0,4.0,5.0,2.0,1.0,J. Gray ,4.2,5.0,5.0,8.0,3.0,1.0,0.0,0.0
20190517,Guardians,Orioles,1.0,5.0,1.0,4.0,3.0,10.0,J. Rodriguez ,6.2,4.0,7.0,5.0,1.0,D. Bundy ,5.2,1.0,3.0,7.0,3.0,0.0,1.0,0.0
20190517,Red,Astros,1.0,3.0,0.0,0.0,9.0,6.0,R. Porcello ,7.0,2.0,6.0,3.0,1.0,G. Cole,5.0,0.0,6.0,7.0,1.0,0.0,1.0,1.0
20190517,Tigers,Athletics,2.0,7.0,1.0,3.0,4.0,9.0,D. Norris ,5.1,6.0,7.0,2.0,1.0,F. Montas ,8.2,2.0,4.0,10.0,0.0,0.0,1.0,0.0
20190517,Reds,Dodgers,0.0,6.0,0.0,4.0,3.0,10.0,A. DeSclafani ,4.0,4.0,6.0,4.0,0.0,R. Hill ,6.0,0.0,2.0,10.0,0.0,0.0,2.0,0.0
20190517,Marlins,Mets,8.0,6.0,7.0,1.0,10.0,12.0,T. Richards ,6.1,3.0,6.0,4.0,3.0,J. deGrom ,5.0,7.0,9.0,3.0,0.0,1.0,3.0,1.0
20190517,Braves,Brewers,12.0,8.0,3.0,0.0,17.0,10.0,J. Venters,0.2,4.0,1.0,2.0,2.0,J. Chacin ,5.0,3.0,8.0,3.0,1.0,1.0,4.0,9.0
20190517,Rangers,Cardinals,7.0,3.0,7.0,2.0,11.0,9.0,J. Leclerc,1.0,0.0,0.0,2.0,0.0,M. Mikolas ,1.1,7.0,9.0,2.0,0.0,1.0,3.0,0.0
20190517,White,Blue,2.0,10.0,2.0,10.0,6.0,15.0,I. Nova ,3.0,9.0,8.0,1.0,4.0,A. Sanchez,3.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0
20190517,Diamondbacks,Giants,7.0,0.0,1.0,0.0,10.0,9.0,M. Kelly ,5.1,0.0,6.0,4.0,1.0,J. Samardzija ,5.1,3.0,5.0,0.0,3.0,1.0,0.0,4.0
20190517,Angels,Royals,5.0,2.0,4.0,0.0,10.0,6.0,M. Harvey ,5.0,2.0,4.0,6.0,4.0,B. Keller ,5.2,4.0,7.0,3.0,5.0,1.0,0.0,1.0
20190517,Padres,Pirates,3.0,5.0,1.0,2.0,7.0,9.0,J. Lucchesi ,7.0,2.0,5.0,6.0,0.0,J. Lyles ,7.0,1.0,5.0,12.0,1.0,0.0,3.0,2.0
20190517,Mariners,Twins,1.0,7.0,1.0,6.0,5.0,10.0,M. Gonzales ,5.0,6.0,8.0,3.0,2.0,M. Perez ,6.2,1.0,5.0,7.0,4.0,0.0,1.0,0.0
20190518,Yankees,Rays,1.0,2.0,1.0,0.0,8.0,6.0,M. Tanaka,6.0,0.0,3.0,6.0,0.0,B. Snell,6.0,1.0,6.0,9.0,1.0,0.0,2.0,0.0
20190518,White,Blue,4.0,1.0,4.0,1.0,7.0,3.0,L. Giolito ,5.0,1.0,3.0,4.0,2.0,R. Feierabend ,4.0,4.0,7.0,2.0,1.0,1.0,0.0,0.0
20190518,Rangers,Cardinals,2.0,8.0,2.0,6.0,6.0,10.0,A. Jurado ,4.1,4.0,5.0,4.0,1.0,D. Hudson ,6.0,2.0,5.0,5.0,2.0,0.0,4.0,0.0
20190518,Phillies,Rockies,2.0,1.0,2.0,0.0,6.0,9.0,A. Nola ,6.0,1.0,8.0,12.0,1.0,A. Senzatela ,5.0,2.0,5.0,2.0,4.0,1.0,0.0,0.0
20190518,Guardians,Orioles,4.0,1.0,3.0,1.0,7.0,1.0,A. Plutko ,6.0,1.0,1.0,4.0,2.0,J. Means ,5.0,3.0,5.0,1.0,3.0,1.0,0.0,1.0
20190518,Tigers,Athletics,1.0,4.0,1.0,3.0,5.0,8.0,M. Boyd ,6.1,4.0,7.0,8.0,0.0,D. Mengden ,7.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0
20190518,Reds,Dodgers,4.0,0.0,4.0,0.0,7.0,6.0,T. Mahle ,6.0,0.0,4.0,5.0,2.0,W. Buehler ,6.0,4.0,7.0,7.0,0.0,1.0,0.0,0.0
20190518,Marlins,Mets,2.0,0.0,2.0,0.0,5.0,1.0,P. Lopez ,7.0,0.0,1.0,7.0,2.0,S. Matz ,3.2,2.0,5.0,6.0,2.0,1.0,0.0,0.0
20190518,Nationals,Cubs,5.0,2.0,5.0,1.0,11.0,4.0,S. Strasburg ,8.0,2.0,4.0,7.0,0.0,J. Lester ,4.1,5.0,10.0,3.0,1.0,1.0,0.0,0.0
20190518,Red,Astros,3.0,7.0,3.0,7.0,5.0,13.0,H. Velazquez ,0.1,5.0,3.0,0.0,2.0,C. Martin,4.0,3.0,5.0,0.0,4.0,0.0,2.0,0.0
20190518,Braves,Brewers,4.0,3.0,1.0,2.0,8.0,8.0,K. Gausman,6.0,2.0,6.0,4.0,2.0,C. Anderson,4.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0
20190518,Padres,Pirates,2.0,7.0,1.0,6.0,8.0,12.0,N. Margevicius ,4.0,6.0,8.0,2.0,1.0,M. DuRapau,2.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0
20190518,Angels,Royals,6.0,3.0,2.0,0.0,7.0,8.0,G. Canning ,7.0,0.0,3.0,5.0,1.0,J. Junis ,7.0,5.0,6.0,6.0,2.0,1.0,3.0,1.0
20190518,Diamondbacks,Giants,5.0,8.0,2.0,4.0,6.0,11.0,Z. Godley ,3.1,4.0,6.0,3.0,2.0,M. Bumgarner ,6.1,4.0,5.0,6.0,3.0,0.0,4.0,1.0
20190518,Mariners,Twins,4.0,18.0,4.0,15.0,10.0,19.0,W. LeBlanc ,2.1,7.0,7.0,2.0,2.0,J. Berrios,4.2,4.0,8.0,6.0,0.0,0.0,11.0,0.0
20190519,Red,Astros,4.0,3.0,3.0,3.0,11.0,4.0,C. Sale,5.1,3.0,4.0,10.0,5.0,W. Miley,5.0,3.0,7.0,2.0,0.0,1.0,0.0,1.0
20190519,Yankees,Rays,13.0,5.0,5.0,5.0,10.0,7.0,C. Green,1.2,2.0,3.0,1.0,1.0,C. Morton,4.0,5.0,4.0,6.0,4.0,1.0,3.0,8.0
20190519,Phillies,Rockies,7.0,5.0,3.0,4.0,9.0,7.0,J. Eickhoff,5.0,4.0,4.0,5.0,1.0,K. Freeland,1.2,3.0,4.0,2.0,3.0,1.0,1.0,4.0
20190519,Guardians,Orioles,10.0,0.0,5.0,0.0,11.0,5.0,S. Bieber ,9.0,0.0,5.0,15.0,0.0,Y. Ramirez ,3.1,5.0,6.0,3.0,4.0,1.0,0.0,5.0
20190519,Tigers,Athletics,3.0,7.0,3.0,3.0,5.0,12.0,G. Soto,4.0,3.0,4.0,3.0,2.0,M. Fiers ,6.0,3.0,4.0,3.0,3.0,0.0,4.0,0.0
20190519,Reds,Dodgers,3.0,8.0,0.0,2.0,9.0,6.0,T. Roark ,5.0,2.0,2.0,7.0,3.0,H. Ryu ,7.0,0.0,5.0,5.0,1.0,0.0,6.0,3.0
20190519,Marlins,Mets,3.0,0.0,0.0,0.0,6.0,2.0,S. Alcantara ,9.0,0.0,2.0,8.0,1.0,N. Syndergaard ,7.0,2.0,5.0,3.0,1.0,1.0,0.0,1.0
20190519,Braves,Brewers,2.0,3.0,1.0,2.0,5.0,9.0,M. Foltynewicz,6.0,2.0,3.0,3.0,0.0,B. Woodruff,8.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0
20190519,White,Blue,2.0,5.0,1.0,1.0,7.0,8.0,R. Lopez,6.0,1.0,4.0,1.0,2.0,T. Thornton,6.0,1.0,3.0,4.0,1.0,0.0,4.0,1.0
20190519,Rangers,Cardinals,5.0,4.0,2.0,2.0,9.0,7.0,D. Smyly,4.0,2.0,3.0,4.0,4.0,J. Flaherty,6.0,2.0,4.0,5.0,2.0,1.0,2.0,3.0
20190519,Diamondbacks,Giants,2.0,3.0,2.0,2.0,3.0,5.0,R. Ray,4.0,2.0,3.0,6.0,4.0,D. Pomeranz,4.2,2.0,2.0,2.0,5.0,0.0,1.0,0.0
20190519,Angels,Royals,1.0,5.0,1.0,3.0,6.0,9.0,T. Skaggs ,5.2,4.0,6.0,7.0,2.0,D. Duffy ,6.0,1.0,5.0,5.0,3.0,0.0,1.0,0.0
20190519,Padres,Pirates,4.0,6.0,0.0,5.0,5.0,11.0,C. Quantrill ,5.0,5.0,8.0,2.0,2.0,J. Musgrove ,6.1,4.0,4.0,4.0,1.0,0.0,1.0,0.0
20190519,Mariners,Twins,7.0,4.0,4.0,3.0,11.0,7.0,Y. Kikuchi ,6.0,3.0,5.0,6.0,2.0,K. Gibson ,6.0,4.0,9.0,6.0,0.0,1.0,1.0,3.0
20190519,Nationals,Cubs,5.0,6.0,1.0,4.0,9.0,9.0,J. Hellickson ,3.0,3.0,4.0,1.0,3.0,K. Hendricks ,5.2,4.0,6.0,4.0,2.0,0.0,3.0,1.0
20190520,Blue,Red,2.0,12.0,2.0,6.0,3.0,16.0,E. Jackson ,5.0,6.0,7.0,4.0,1.0,D. Price ,5.0,2.0,3.0,4.0,0.0,0.0,6.0,0.0
20190520,Guardians,Athletics,4.0,6.0,1.0,3.0,8.0,11.0,C. Carrasco ,5.0,3.0,7.0,4.0,2.0,B. Anderson ,5.1,1.0,5.0,1.0,0.0,0.0,3.0,3.0
20190520,Orioles,Yankees,7.0,10.0,6.0,1.0,13.0,11.0,A. Cashner,6.0,3.0,5.0,3.0,2.0,J.A. Happ,3.2,6.0,9.0,3.0,1.0,0.0,7.0,1.0
20190520,Mets,Nationals,5.0,3.0,4.0,2.0,8.0,7.0,W. Font,4.0,2.0,3.0,3.0,4.0,P. Corbin ,5.0,4.0,6.0,7.0,3.0,1.0,1.0,1.0
20190520,Cubs,Phillies,4.0,5.0,1.0,0.0,11.0,9.0,Y. Darvish,6.0,3.0,4.0,7.0,3.0,J. Arrieta,6.0,1.0,8.0,4.0,2.0,0.0,2.0,3.0
20190520,Rangers,Mariners,10.0,9.0,7.0,0.0,15.0,13.0,M. Minor ,6.0,2.0,6.0,11.0,1.0,M. Leake ,5.0,7.0,11.0,4.0,1.0,1.0,7.0,3.0
20190520,Astros,White,3.0,0.0,3.0,0.0,8.0,6.0,B. Peacock ,5.0,0.0,2.0,9.0,0.0,R. Burr ,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0
20190520,Giants,Braves,1.0,4.0,0.0,1.0,2.0,6.0,A. Suarez ,6.0,3.0,4.0,5.0,4.0,M. Soroka ,8.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0
20190520,Angels,Twins,1.0,3.0,0.0,1.0,6.0,10.0,T. Cole,1.0,0.0,2.0,0.0,0.0,J. Odorizzi,5.0,0.0,3.0,6.0,2.0,0.0,3.0,1.0
20190520,Padres,Diamondbacks,2.0,1.0,0.0,1.0,6.0,5.0,C. Paddack ,6.0,1.0,5.0,7.0,0.0,L. Weaver ,6.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0
